cliente_id,nome,idade,genero,regiao,tipo_contrato,plano,valor_mensal,tempo_cliente_meses,data_contratacao,chamadas_por_mes,minutos_usados,sms_enviados,uso_dados_gb,num_reclamacoes,satisfacao_1_10,ultimo_login_dias,metodo_pagamento,tem_fibra,tem_celular_empresarial,promocoes_ativas,desconto_percentual,churn
CL001639,Cliente_1639,46,M,Sudeste,Mensal,Premium,57.4,24,2022-02-23,147,1264,187,50.3,2,1,55,Boleto,False,False,1,15,1
CL001640,Cliente_1640,62,F,Nordeste,Mensal,Premium,206.91,20,2022-06-09,402,1263,95,62.9,7,1,24,PIX,True,False,0,0,0
CL001641,Cliente_1641,51,M,Centro-Oeste,Mensal,Premium,148.78,52,2022-06-11,140,1198,132,9.0,5,5,44,PIX,False,True,2,20,0
CL001642,Cliente_1642,40,M,Sul,Anual,Básico,52.43,34,2023-09-25,364,199,162,74.6,6,10,4,Boleto,True,False,3,0,0
CL001643,Cliente_1643,54,F,Sudeste,Anual,Premium,218.47,47,2022-02-20,378,1780,138,70.9,1,9,1,Boleto,False,False,0,0,0
CL001644,Cliente_1644,28,M,Sul,Bienal,Básico,228.1,27,2023-11-22,190,1298,297,88.2,0,5,46,Boleto,True,True,1,0,1
CL001645,Cliente_1645,23,F,Sudeste,Anual,Padrão,207.21,58,2022-03-25,463,1944,79,43.2,1,6,15,Boleto,True,True,1,20,0
CL001646,Cliente_1646,35,Outro,Sul,Mensal,Padrão,135.48,44,2022-10-06,358,832,90,7.1,6,10,38,Débito Automático,False,True,0,5,1
CL001647,Cliente_1647,38,M,Nordeste,Mensal,Padrão,182.4,29,2023-03-30,301,422,255,46.7,6,9,59,Cartão de Crédito,True,False,1,5,1
CL001648,Cliente_1648,59,F,Centro-Oeste,Bienal,Familia,146.79,1,2023-11-09,257,1600,147,14.6,0,3,53,Boleto,False,False,1,0,0
CL001649,Cliente_1649,53,M,Norte,Mensal,Básico,225.16,55,2023-03-11,228,109,178,65.1,2,4,37,Boleto,True,False,1,0,0
CL001650,Cliente_1650,58,M,Norte,Mensal,Familia,195.9,46,2023-05-13,347,1112,256,5.7,6,2,59,Cartão de Crédito,False,False,1,10,0
CL001651,Cliente_1651,55,M,Norte,Bienal,Básico,70.45,36,2023-09-14,459,1169,217,38.0,0,4,16,Boleto,True,False,3,5,0
CL001652,Cliente_1652,51,F,Nordeste,Anual,Básico,210.77,54,2023-03-29,236,1974,266,9.2,2,8,30,Boleto,True,False,0,5,0
CL001653,Cliente_1653,34,F,Nordeste,Mensal,Básico,221.81,56,2023-03-01,374,1752,316,1.3,2,2,0,Débito Automático,True,False,0,10,0
CL001654,Cliente_1654,54,F,Nordeste,Bienal,Premium,142.68,43,2022-10-07,159,1639,78,96.1,1,4,5,Cartão de Crédito,False,True,1,0,0
CL001655,Cliente_1655,42,Outro,Sul,Bienal,Familia,268.95,39,2022-08-09,268,1436,166,99.6,1,8,30,PIX,True,False,1,25,0
CL001656,Cliente_1656,55,M,Centro-Oeste,Mensal,Premium,260.75,45,2023-06-09,397,1361,103,56.0,5,7,5,Boleto,False,False,0,0,1
CL001657,Cliente_1657,29,M,Sudeste,Bienal,Básico,93.79,46,2022-04-27,52,905,303,24.7,1,9,35,Boleto,False,False,3,0,0
CL001658,Cliente_1658,40,F,Norte,Mensal,Básico,276.07,7,2022-12-20,90,1007,337,91.2,3,2,7,Cartão de Crédito,True,False,2,10,0
CL001659,Cliente_1659,70,F,Centro-Oeste,Anual,Premium,160.22,54,2023-03-17,174,1154,471,92.4,1,4,28,Débito Automático,False,False,3,5,0
CL001660,Cliente_1660,59,M,Norte,Bienal,Premium,230.94,43,2022-04-24,306,1633,283,85.6,1,9,8,Boleto,True,False,3,0,0
CL001661,Cliente_1661,39,M,Centro-Oeste,Bienal,Premium,253.52,20,2022-10-18,242,229,344,54.9,5,6,21,Cartão de Crédito,False,False,2,15,1
CL001662,Cliente_1662,38,F,Sudeste,Mensal,Básico,176.28,20,2023-11-26,164,1876,214,8.4,0,9,9,Cartão de Crédito,False,False,1,25,0
CL001663,Cliente_1663,44,F,Sudeste,Mensal,Familia,149.78,25,2023-11-26,119,1508,74,9.8,5,9,23,Cartão de Crédito,True,False,3,5,0
CL001664,Cliente_1664,74,M,Sudeste,Mensal,Básico,278.86,43,2023-08-31,431,1716,224,89.8,7,7,39,Boleto,False,False,1,0,0
CL001665,Cliente_1665,48,M,Sudeste,Anual,Premium,107.71,21,2023-05-14,355,1148,335,87.7,3,7,1,Cartão de Crédito,False,True,2,0,0
CL001666,Cliente_1666,23,F,Sul,Mensal,Padrão,114.24,9,2023-06-24,385,1384,291,44.0,3,8,19,Cartão de Crédito,True,True,3,0,0
CL001667,Cliente_1667,44,F,Centro-Oeste,Mensal,Familia,140.41,27,2023-11-15,146,1683,342,33.5,6,2,16,PIX,True,False,2,0,1
CL001668,Cliente_1668,57,M,Centro-Oeste,Mensal,Premium,264.87,28,2022-11-12,265,1521,69,64.8,0,10,32,Cartão de Crédito,False,False,0,0,0
CL001669,Cliente_1669,51,F,Sul,Mensal,Básico,284.7,25,2022-02-16,364,663,362,80.9,1,7,13,Boleto,True,False,1,10,0
CL001670,Cliente_1670,29,M,Sudeste,Mensal,Familia,105.02,36,2022-08-14,273,1453,189,73.4,5,6,31,Cartão de Crédito,False,False,3,0,0
CL001671,Cliente_1671,62,M,Sudeste,Anual,Premium,265.97,34,2023-02-09,379,248,471,61.9,6,7,53,Débito Automático,True,True,0,5,0
CL001672,Cliente_1672,74,F,Sudeste,Mensal,Básico,114.55,2,2023-09-06,368,1532,485,23.9,4,6,54,Débito Automático,False,False,3,0,1
CL001673,Cliente_1673,70,F,Nordeste,Mensal,Premium,292.66,57,2022-02-26,330,1734,105,27.0,2,3,36,Cartão de Crédito,True,False,1,15,0
CL001674,Cliente_1674,24,M,Nordeste,Bienal,Familia,199.35,9,2022-01-08,443,678,69,72.7,3,5,23,Débito Automático,False,False,1,0,0
CL001675,Cliente_1675,27,F,Sudeste,Anual,Familia,51.77,19,2022-07-29,382,1119,9,80.5,6,3,40,Débito Automático,False,False,0,5,1
CL001676,Cliente_1676,62,F,Sudeste,Mensal,Padrão,58.53,15,2022-11-05,429,1845,213,12.5,0,6,19,Cartão de Crédito,False,True,1,0,0
CL001677,Cliente_1677,34,F,Sudeste,Mensal,Básico,86.87,53,2022-08-05,178,1883,470,19.5,6,3,48,Boleto,True,False,2,20,1
CL001678,Cliente_1678,43,F,Sul,Anual,Básico,96.89,21,2022-05-21,148,218,4,68.4,4,2,5,Débito Automático,False,False,2,10,0
CL001679,Cliente_1679,38,F,Nordeste,Mensal,Premium,241.9,50,2022-09-19,319,1557,27,39.5,2,4,32,Cartão de Crédito,True,False,0,15,0
CL001680,Cliente_1680,45,F,Nordeste,Anual,Familia,105.69,16,2022-10-24,454,327,314,56.8,4,9,49,Boleto,True,False,2,5,1
CL001681,Cliente_1681,63,M,Nordeste,Mensal,Familia,292.29,2,2022-12-02,296,714,392,61.9,1,1,27,Débito Automático,True,False,1,15,0
CL001682,Cliente_1682,19,M,Norte,Mensal,Básico,209.03,26,2022-05-03,235,1924,422,77.8,7,8,10,PIX,False,False,0,0,1
CL001683,Cliente_1683,71,M,Sudeste,Mensal,Padrão,223.13,44,2022-01-08,293,339,240,80.8,0,5,35,Débito Automático,False,False,3,10,0
CL001684,Cliente_1684,60,F,Nordeste,Anual,Premium,104.45,29,2023-05-25,87,1012,235,28.7,2,2,19,Cartão de Crédito,True,False,2,0,0
CL001685,Cliente_1685,18,F,Sul,Bienal,Básico,273.18,33,2023-03-17,306,1355,91,54.6,2,9,5,Boleto,False,False,0,5,0
CL001686,Cliente_1686,68,M,Sul,Mensal,Padrão,216.95,34,2022-06-29,389,1065,317,13.2,7,2,7,Cartão de Crédito,False,False,0,25,1
CL001687,Cliente_1687,70,M,Norte,Anual,Básico,266.1,46,2022-05-13,297,1413,344,84.4,1,3,18,Boleto,False,True,1,0,0
CL001688,Cliente_1688,53,F,Nordeste,Mensal,Básico,289.12,27,2023-01-25,182,1277,362,84.7,1,1,14,Débito Automático,False,True,1,0,1
CL001689,Cliente_1689,68,M,Nordeste,Mensal,Premium,81.41,7,2023-06-30,93,1805,37,30.7,1,1,21,Cartão de Crédito,True,False,0,0,1
CL001690,Cliente_1690,43,F,Sudeste,Bienal,Padrão,74.15,49,2023-12-22,242,258,218,16.9,0,2,50,Boleto,True,False,2,5,0
CL001691,Cliente_1691,46,M,Sul,Mensal,Familia,250.85,15,2022-08-24,106,1748,151,7.9,3,2,1,Boleto,False,False,2,5,1
CL001692,Cliente_1692,38,F,Sudeste,Bienal,Familia,266.53,17,2023-05-28,297,662,191,57.9,4,6,27,Cartão de Crédito,False,False,0,0,0
CL001693,Cliente_1693,28,F,Sudeste,Anual,Padrão,195.94,9,2023-07-27,153,575,120,10.1,0,8,35,Boleto,True,False,0,0,0
CL001694,Cliente_1694,57,M,Nordeste,Bienal,Básico,141.5,13,2023-11-16,94,647,490,68.4,0,4,35,Boleto,True,False,3,0,0
CL001695,Cliente_1695,28,M,Nordeste,Anual,Básico,213.16,32,2022-12-29,109,1136,170,68.1,4,3,43,Boleto,False,False,3,0,1
CL001696,Cliente_1696,53,M,Sudeste,Mensal,Familia,126.42,2,2022-03-15,115,952,109,61.8,6,2,17,Cartão de Crédito,True,False,2,0,0
CL001697,Cliente_1697,66,F,Sul,Mensal,Básico,109.6,59,2023-02-11,272,1630,143,87.8,2,1,11,Débito Automático,True,False,1,10,1
CL001698,Cliente_1698,56,F,Sul,Mensal,Padrão,172.04,32,2022-02-13,96,317,65,38.4,6,8,58,Cartão de Crédito,True,False,3,5,0
CL001699,Cliente_1699,57,M,Sudeste,Mensal,Padrão,104.04,47,2023-03-23,287,854,321,90.3,4,7,18,Débito Automático,True,False,0,0,0
CL001700,Cliente_1700,52,F,Nordeste,Mensal,Padrão,170.93,20,2022-01-20,420,834,196,4.7,1,2,56,Cartão de Crédito,True,False,3,20,0
CL001701,Cliente_1701,71,F,Sul,Mensal,Premium,289.15,43,2023-04-16,75,1843,45,12.2,2,7,25,Cartão de Crédito,True,False,1,10,0
CL001702,Cliente_1702,51,M,Nordeste,Bienal,Premium,259.95,19,2022-03-21,442,1090,148,41.8,7,6,24,Boleto,True,True,1,0,0
CL001703,Cliente_1703,72,M,Nordeste,Mensal,Padrão,285.41,46,2022-11-17,356,880,59,59.8,6,8,27,Boleto,True,False,1,20,0
CL001704,Cliente_1704,64,F,Sudeste,Anual,Familia,251.58,27,2023-08-13,143,321,137,4.2,0,6,14,Boleto,True,False,0,25,0
CL001705,Cliente_1705,41,F,Sul,Bienal,Padrão,138.69,36,2023-03-16,159,387,489,57.2,4,4,9,Débito Automático,False,True,2,0,0
CL001706,Cliente_1706,71,F,Norte,Bienal,Básico,253.01,59,2023-08-11,441,623,401,31.4,0,8,38,Boleto,False,False,1,0,1
CL001707,Cliente_1707,39,F,Sul,Mensal,Básico,280.73,30,2023-02-19,310,1610,89,88.8,6,1,33,Boleto,False,False,1,0,1
CL001708,Cliente_1708,22,F,Sudeste,Mensal,Padrão,286.76,11,2023-12-28,303,798,211,53.8,5,10,12,Débito Automático,False,False,2,5,1
CL001709,Cliente_1709,73,M,Nordeste,Mensal,Padrão,220.8,16,2023-10-18,344,780,168,59.2,0,1,15,Cartão de Crédito,False,False,2,15,0
CL001710,Cliente_1710,50,F,Centro-Oeste,Mensal,Padrão,102.84,55,2023-03-04,373,1928,419,94.6,7,4,52,PIX,True,False,1,20,0
CL001711,Cliente_1711,53,F,Sudeste,Mensal,Básico,59.93,26,2022-10-24,89,423,112,76.7,4,1,39,Débito Automático,False,False,1,5,1
CL001712,Cliente_1712,64,F,Norte,Anual,Familia,86.8,30,2022-04-28,341,717,340,44.4,5,5,30,Cartão de Crédito,True,False,0,0,1
CL001713,Cliente_1713,37,M,Norte,Mensal,Básico,291.39,2,2023-02-19,454,1299,65,48.2,5,9,0,Boleto,True,True,0,5,0
CL001714,Cliente_1714,36,M,Sudeste,Anual,Padrão,165.52,34,2022-01-22,303,960,301,65.1,5,9,48,Cartão de Crédito,False,False,2,0,0
CL001715,Cliente_1715,52,M,Norte,Bienal,Premium,263.75,41,2022-11-29,146,140,117,20.8,0,9,58,PIX,True,False,1,15,0
CL001716,Cliente_1716,69,M,Nordeste,Mensal,Básico,166.26,22,2022-06-25,75,1947,224,9.8,3,6,46,Boleto,False,False,2,5,1
CL001717,Cliente_1717,60,M,Centro-Oeste,Mensal,Familia,215.2,59,2023-09-25,153,1448,150,31.8,3,1,58,Cartão de Crédito,True,True,2,25,1
CL001718,Cliente_1718,34,F,Nordeste,Anual,Premium,56.04,31,2023-04-17,152,1884,166,78.1,0,10,53,Boleto,True,True,3,5,0
CL001719,Cliente_1719,62,F,Nordeste,Mensal,Básico,112.47,55,2023-12-08,124,1390,94,26.5,2,5,22,Débito Automático,True,False,0,10,0
CL001720,Cliente_1720,60,M,Sul,Anual,Básico,159.07,53,2023-01-06,134,1857,259,13.9,2,10,13,Boleto,False,False,3,0,0
CL001721,Cliente_1721,51,F,Centro-Oeste,Mensal,Padrão,207.66,21,2022-04-01,263,492,424,22.7,7,2,38,Cartão de Crédito,True,True,3,0,1
CL001722,Cliente_1722,26,M,Sudeste,Bienal,Básico,92.88,36,2023-03-24,162,1236,258,68.2,2,1,29,Débito Automático,False,False,2,15,1
CL001723,Cliente_1723,43,M,Sul,Mensal,Premium,241.14,40,2022-04-19,361,1407,484,61.8,2,5,50,PIX,False,False,0,10,0
CL001724,Cliente_1724,19,M,Sudeste,Mensal,Familia,141.1,23,2022-09-07,106,1913,436,69.1,3,5,41,PIX,True,False,3,15,0
CL001725,Cliente_1725,70,F,Sudeste,Anual,Básico,254.36,26,2023-03-23,492,302,119,32.9,6,1,19,Débito Automático,True,False,0,25,1
CL001726,Cliente_1726,26,M,Sudeste,Mensal,Premium,74.49,18,2023-08-27,433,952,73,90.2,2,7,24,Débito Automático,False,True,3,25,0
CL001727,Cliente_1727,26,M,Nordeste,Mensal,Premium,219.94,15,2023-02-15,150,873,361,45.7,4,3,10,PIX,False,False,3,20,0
CL001728,Cliente_1728,57,M,Sudeste,Mensal,Familia,123.33,34,2023-06-21,299,1917,95,51.9,2,6,25,Cartão de Crédito,False,True,2,15,0
CL001729,Cliente_1729,34,F,Sudeste,Mensal,Premium,248.85,22,2022-03-22,184,1267,291,94.9,7,2,51,Boleto,False,False,0,0,1
CL001730,Cliente_1730,18,M,Sudeste,Anual,Padrão,150.54,28,2023-02-10,475,1366,176,97.9,4,9,20,Cartão de Crédito,False,False,3,5,1
CL001731,Cliente_1731,42,F,Sudeste,Anual,Básico,216.34,43,2022-11-14,190,881,26,66.5,3,2,53,Boleto,False,False,1,0,0
CL001732,Cliente_1732,60,F,Nordeste,Anual,Familia,283.58,49,2022-12-14,133,134,308,94.5,4,2,54,PIX,True,False,1,10,1
CL001733,Cliente_1733,57,F,Norte,Anual,Padrão,55.16,7,2022-08-15,256,1933,304,54.6,7,1,4,PIX,False,False,0,5,0
CL001734,Cliente_1734,59,F,Sudeste,Mensal,Básico,52.78,40,2022-12-08,279,152,210,31.4,5,1,6,PIX,True,True,1,10,1
CL001735,Cliente_1735,42,M,Norte,Mensal,Premium,242.57,42,2022-06-22,467,602,357,32.2,4,4,11,Cartão de Crédito,True,True,2,10,1
CL001736,Cliente_1736,56,M,Sul,Anual,Familia,211.6,24,2022-03-20,405,1479,256,56.3,0,7,1,Débito Automático,False,False,0,0,0
CL001737,Cliente_1737,52,F,Sul,Bienal,Básico,123.24,35,2023-06-07,486,249,473,60.9,4,4,38,Débito Automático,True,False,1,5,0
CL001738,Cliente_1738,20,M,Sul,Mensal,Familia,173.6,13,2023-10-11,351,536,429,44.5,7,5,20,Boleto,True,False,0,0,0
CL001739,Cliente_1739,67,F,Centro-Oeste,Mensal,Básico,60.48,55,2022-04-27,490,549,317,88.5,5,6,57,Débito Automático,False,False,2,0,0
CL001740,Cliente_1740,54,F,Sudeste,Mensal,Padrão,98.11,49,2023-06-28,110,624,204,43.2,0,5,31,PIX,False,False,0,5,1
CL001741,Cliente_1741,61,F,Nordeste,Anual,Premium,156.12,13,2023-06-07,266,366,354,28.1,5,5,4,PIX,False,False,1,5,0
CL001742,Cliente_1742,61,F,Sul,Anual,Padrão,258.51,31,2022-07-18,105,1732,65,1.8,2,4,26,Cartão de Crédito,False,False,2,0,0
CL001743,Cliente_1743,68,Outro,Sul,Mensal,Básico,169.92,59,2022-12-24,78,185,149,97.1,4,9,30,Cartão de Crédito,False,False,2,0,1
CL001744,Cliente_1744,47,F,Centro-Oeste,Anual,Básico,196.59,19,2022-12-26,160,408,166,82.6,6,5,53,PIX,False,True,2,10,1
CL001745,Cliente_1745,55,M,Sudeste,Mensal,Premium,268.44,29,2023-10-23,141,364,219,61.9,4,9,11,Cartão de Crédito,False,False,2,10,0
CL001746,Cliente_1746,51,F,Sul,Mensal,Premium,127.2,22,2022-06-01,191,591,299,83.2,1,4,56,Cartão de Crédito,False,True,3,0,0
CL001747,Cliente_1747,29,M,Nordeste,Anual,Premium,225.17,41,2022-08-30,151,1706,257,81.2,2,9,35,Cartão de Crédito,False,True,2,0,0
CL001748,Cliente_1748,36,M,Nordeste,Mensal,Básico,265.42,21,2022-04-16,120,1140,202,93.3,7,5,20,Boleto,False,True,2,10,1
CL001749,Cliente_1749,54,F,Sudeste,Mensal,Familia,100.65,16,2022-05-30,62,1312,239,39.2,4,8,52,Cartão de Crédito,True,False,3,0,1
CL001750,Cliente_1750,61,M,Sul,Bienal,Básico,139.12,30,2022-09-20,450,621,314,55.9,4,1,18,Débito Automático,True,False,2,0,1
CL001751,Cliente_1751,66,M,Centro-Oeste,Bienal,Padrão,294.95,5,2022-07-22,206,1289,228,10.8,1,4,2,Boleto,True,True,1,0,0
CL001752,Cliente_1752,34,M,Nordeste,Anual,Premium,295.8,41,2022-06-27,130,1674,473,96.6,7,4,59,Boleto,False,True,0,0,1
CL001753,Cliente_1753,27,F,Centro-Oeste,Mensal,Básico,105.81,60,2023-09-09,149,977,155,98.5,0,2,16,PIX,False,True,0,10,1
CL001754,Cliente_1754,74,F,Nordeste,Mensal,Básico,66.61,41,2022-06-06,132,1468,217,79.1,2,3,29,PIX,True,False,0,0,0
CL001755,Cliente_1755,72,F,Sudeste,Bienal,Familia,117.73,6,2023-11-03,267,1342,464,46.0,7,8,35,PIX,False,False,2,10,0
CL001756,Cliente_1756,66,M,Sudeste,Anual,Padrão,149.43,21,2022-03-19,421,193,194,50.2,7,8,8,Boleto,False,True,3,5,1
CL001757,Cliente_1757,64,F,Sudeste,Bienal,Básico,160.25,42,2022-07-01,286,1281,269,44.1,1,1,33,Débito Automático,True,False,0,0,1
CL001758,Cliente_1758,29,F,Nordeste,Mensal,Padrão,204.7,50,2023-10-06,174,1998,15,30.0,2,2,28,Cartão de Crédito,True,True,3,10,1
CL001759,Cliente_1759,33,M,Sudeste,Mensal,Premium,274.88,11,2023-05-21,250,133,240,53.3,2,4,9,Cartão de Crédito,True,False,0,15,0
CL001760,Cliente_1760,41,M,Sul,Bienal,Básico,132.59,24,2023-04-21,51,900,251,6.3,0,6,51,PIX,True,True,0,5,0
CL001761,Cliente_1761,36,M,Sul,Anual,Premium,262.5,28,2023-08-01,111,515,50,99.2,0,3,56,Boleto,True,False,2,0,1
CL001762,Cliente_1762,25,Outro,Sudeste,Mensal,Básico,73.37,56,2023-08-17,69,1629,355,43.0,7,7,8,Cartão de Crédito,True,False,2,5,1
CL001763,Cliente_1763,48,F,Sudeste,Mensal,Premium,60.47,15,2023-04-05,259,1613,27,92.8,3,3,39,Débito Automático,False,False,3,5,0
CL001764,Cliente_1764,38,F,Sudeste,Mensal,Padrão,176.01,39,2023-11-29,489,623,475,72.7,1,8,49,Boleto,False,False,0,20,0
CL001765,Cliente_1765,34,M,Nordeste,Mensal,Básico,64.92,46,2023-08-02,395,332,52,29.7,7,6,10,Cartão de Crédito,False,False,1,5,0
CL001766,Cliente_1766,40,F,Sudeste,Mensal,Padrão,148.12,40,2023-10-21,229,1722,307,23.0,5,8,18,Cartão de Crédito,True,True,1,0,0
CL001767,Cliente_1767,54,F,Sudeste,Mensal,Básico,274.19,51,2023-10-13,458,704,115,99.6,1,7,21,Débito Automático,True,True,0,0,0
CL001768,Cliente_1768,71,F,Norte,Anual,Premium,110.37,47,2023-10-02,111,206,408,77.4,6,5,49,Boleto,True,False,0,5,1
CL001769,Cliente_1769,33,Outro,Centro-Oeste,Mensal,Padrão,226.49,19,2022-11-27,322,1316,440,25.7,2,5,50,Cartão de Crédito,False,True,1,15,0
CL001770,Cliente_1770,23,M,Sudeste,Bienal,Padrão,125.59,50,2023-10-05,344,1591,8,7.7,3,3,48,Cartão de Crédito,True,False,0,0,1
CL001771,Cliente_1771,25,M,Nordeste,Mensal,Familia,61.23,17,2022-11-20,290,621,10,70.0,3,4,51,Cartão de Crédito,False,False,3,5,0
CL001772,Cliente_1772,42,F,Nordeste,Anual,Básico,189.17,3,2022-06-04,300,736,484,31.0,6,8,58,Cartão de Crédito,False,False,0,5,0
CL001773,Cliente_1773,35,F,Centro-Oeste,Mensal,Padrão,258.71,3,2023-03-27,59,886,106,22.9,7,5,21,PIX,True,False,2,0,1
CL001774,Cliente_1774,42,F,Nordeste,Anual,Padrão,152.37,39,2022-03-11,236,1118,300,73.8,2,9,48,Boleto,True,True,2,0,0
CL001775,Cliente_1775,29,M,Sudeste,Bienal,Premium,204.32,28,2023-04-26,458,1402,340,68.2,0,3,46,Débito Automático,False,True,1,15,0
CL001776,Cliente_1776,32,F,Sul,Anual,Premium,275.01,31,2023-03-29,159,1251,257,48.7,3,10,59,Boleto,True,True,0,15,0
CL001777,Cliente_1777,43,M,Nordeste,Anual,Premium,247.42,42,2023-10-09,77,440,181,94.3,1,3,15,Boleto,True,False,2,20,1
CL001778,Cliente_1778,58,M,Sudeste,Mensal,Básico,98.47,57,2022-11-07,110,796,417,68.3,0,8,16,Débito Automático,True,True,0,0,0
CL001779,Cliente_1779,62,F,Nordeste,Anual,Básico,233.35,60,2022-10-09,107,1998,169,89.4,4,8,39,Débito Automático,False,False,3,5,1
CL001780,Cliente_1780,43,F,Nordeste,Bienal,Familia,175.47,49,2023-08-29,349,1990,460,19.9,3,7,54,Cartão de Crédito,True,False,2,0,0
CL001781,Cliente_1781,64,M,Sudeste,Bienal,Básico,236.49,47,2022-02-27,388,158,324,30.4,2,6,6,Boleto,True,False,1,0,0
CL001782,Cliente_1782,49,M,Sudeste,Mensal,Padrão,173.63,8,2022-12-27,301,1305,138,11.3,1,7,54,Débito Automático,True,False,0,15,1
CL001783,Cliente_1783,27,M,Nordeste,Bienal,Padrão,81.99,17,2023-06-04,456,685,284,31.2,6,7,52,Boleto,False,True,1,0,0
CL001784,Cliente_1784,33,M,Sudeste,Mensal,Premium,192.48,35,2022-03-17,305,1637,110,97.2,3,6,30,Cartão de Crédito,False,True,2,0,0
CL001785,Cliente_1785,24,F,Centro-Oeste,Mensal,Premium,173.03,36,2022-11-14,430,342,91,96.3,2,9,3,Cartão de Crédito,False,False,2,5,0
CL001786,Cliente_1786,34,F,Sudeste,Mensal,Básico,179.48,27,2023-04-18,194,327,219,76.3,7,5,28,Cartão de Crédito,True,False,2,10,1
CL001787,Cliente_1787,40,M,Sudeste,Mensal,Padrão,269.73,40,2023-04-08,128,659,4,52.6,7,5,6,Débito Automático,False,True,3,10,0
CL001788,Cliente_1788,43,F,Sul,Anual,Familia,273.71,45,2022-02-08,390,617,19,78.3,1,6,42,Débito Automático,True,False,3,0,0
CL001789,Cliente_1789,38,F,Centro-Oeste,Bienal,Básico,163.38,33,2022-02-28,343,654,100,55.8,3,10,29,Cartão de Crédito,True,False,2,20,0
CL001790,Cliente_1790,39,F,Centro-Oeste,Anual,Familia,163.93,60,2023-01-13,335,1268,294,1.3,1,4,2,Boleto,False,False,0,0,0
CL001791,Cliente_1791,24,M,Nordeste,Anual,Básico,178.8,50,2022-10-21,452,226,457,50.7,4,10,24,Boleto,True,False,3,20,1
CL001792,Cliente_1792,31,F,Sudeste,Anual,Padrão,179.9,11,2022-03-20,337,434,415,60.3,6,10,33,Boleto,True,True,2,5,0
CL001793,Cliente_1793,32,M,Sul,Anual,Básico,287.6,21,2023-10-23,263,857,156,27.3,7,9,32,Boleto,False,False,0,0,1
CL001794,Cliente_1794,70,M,Sul,Mensal,Premium,212.35,6,2022-04-03,69,1531,449,21.1,6,2,30,Boleto,False,False,1,0,1
CL001795,Cliente_1795,24,M,Sudeste,Anual,Premium,119.36,48,2023-09-22,407,220,382,28.1,6,3,23,PIX,True,False,3,5,0
CL001796,Cliente_1796,26,F,Norte,Anual,Premium,182.88,21,2023-09-01,279,1867,0,62.7,1,9,37,PIX,False,True,2,25,0
CL001797,Cliente_1797,68,M,Sudeste,Anual,Básico,206.81,51,2023-06-04,113,800,211,15.5,6,1,45,Cartão de Crédito,False,False,3,15,0
CL001798,Cliente_1798,65,M,Norte,Anual,Padrão,209.94,58,2023-01-29,85,1408,118,72.3,6,5,3,Cartão de Crédito,True,True,0,25,0
CL001799,Cliente_1799,25,M,Centro-Oeste,Bienal,Premium,196.31,55,2023-04-19,498,341,384,42.8,2,3,47,Boleto,True,False,0,5,1
CL001800,Cliente_1800,67,F,Sul,Mensal,Padrão,94.43,28,2023-08-18,260,177,259,36.0,3,3,9,Boleto,False,False,0,10,0
CL001801,Cliente_1801,40,F,Norte,Mensal,Básico,58.4,17,2023-07-22,220,1693,398,80.9,2,1,24,Boleto,True,False,3,5,1
CL001802,Cliente_1802,46,M,Sul,Anual,Padrão,134.46,18,2022-02-12,75,549,174,51.1,4,8,36,Boleto,True,True,2,0,0
CL001803,Cliente_1803,35,F,Sudeste,Mensal,Padrão,156.88,11,2023-04-06,312,1593,413,38.5,5,3,42,PIX,True,False,0,0,1
CL001804,Cliente_1804,48,F,Nordeste,Bienal,Padrão,65.45,46,2023-08-09,339,1304,133,87.9,0,4,0,Boleto,False,False,3,0,0
CL001805,Cliente_1805,47,F,Sudeste,Mensal,Básico,253.74,44,2023-10-30,213,1705,101,37.5,1,5,16,Boleto,False,True,1,0,0
CL001806,Cliente_1806,69,M,Nordeste,Mensal,Básico,136.02,25,2022-07-12,439,364,384,86.0,2,5,45,Boleto,True,False,3,10,0
CL001807,Cliente_1807,56,F,Sul,Bienal,Padrão,278.41,30,2022-11-26,470,1839,454,50.9,5,2,6,Débito Automático,False,False,3,10,1
CL001808,Cliente_1808,52,F,Nordeste,Mensal,Premium,88.6,52,2023-09-12,111,781,61,21.6,3,7,13,Cartão de Crédito,False,True,1,5,0
CL001809,Cliente_1809,35,F,Sudeste,Anual,Básico,64.23,56,2023-05-03,135,394,447,61.7,3,6,0,Cartão de Crédito,False,False,1,0,0
CL001810,Cliente_1810,59,M,Sul,Mensal,Premium,170.58,25,2023-05-29,122,1064,388,29.2,0,7,5,Boleto,False,False,1,0,0
CL001811,Cliente_1811,56,F,Centro-Oeste,Mensal,Padrão,97.28,7,2022-06-04,433,989,53,15.6,3,10,38,PIX,False,False,1,0,0
CL001812,Cliente_1812,34,F,Sudeste,Anual,Padrão,284.35,49,2022-03-05,109,346,304,9.6,6,10,42,Débito Automático,True,False,0,5,0
CL001813,Cliente_1813,31,F,Nordeste,Mensal,Padrão,52.58,37,2023-04-07,369,523,6,24.9,4,3,9,Boleto,True,False,2,0,1
CL001814,Cliente_1814,48,M,Sudeste,Bienal,Básico,153.15,54,2022-04-16,227,1182,355,73.9,0,8,20,Cartão de Crédito,False,False,1,5,0
CL001815,Cliente_1815,41,M,Sul,Anual,Premium,281.69,46,2022-12-18,101,1935,2,84.0,4,6,2,Boleto,True,False,2,20,0
